date,Light_Diesel_to_DHT_Unit_Flowrate,Total_Kerosene_Product_Flowrate,Kerosene_to_Light_Diesel_DHT_Flowrate,Total_Atmospheric_Residue_Flowrate,Atm_Residue_to_RFCC_Unit_Flowrate,Atm_Residue_to_Storage_Flowrate,Total_Heavy_Diesel_Product_Flowrate,Total_Light_Diesel_Product_Flowrate,Crude_Column_Naphtha_to_SGCU_Flowrate,Heavy_Diesel_to_MHC_Flowrate,Atm_Residue_to_Storage_EE1027_Flowrate,Total_Stabilized_Naphtha_Product_Flowrate,Jet_Fuel_Product_Train1_Flowrate,Blend_Yield_Gas & LPG,Blend_Yield_Kerosene,Blend_Yield_Light Diesel,Blend_Yield_Heavy Diesel,Blend_Yield_RCO
2025-04-01,200.46427531467,495.816363849466,143.96437207917,810.002925269592,493.519170067342,262.449463730017,322.029040443704,247.139346072909,379.869490464138,335.489021314212,4.9127544414333,577.473343270699,275.883478664129,0.021591973244147158,0.22153846153846152,0.10523076923076924,0.1280267558528428,0.3014046822742475
2025-04-02,233.292170236907,500.324726100496,143.958071541562,793.470637358404,514.303861397639,220.784595220676,335.121708312924,261.459914298437,390.697767047797,348.259026990694,8.58940413463814,566.529328778041,284.315702608166,0.021591973244147158,0.22153846153846152,0.10523076923076924,0.1280267558528428,0.3014046822742475
2025-04-03,235.968459499964,517.890048820271,144.018297175807,796.246841977832,548.865706745061,209.165817108742,326.46550463782,257.760561296931,380.133086764052,339.440105179415,5.49895918669008,558.285011535464,292.79735522733,0.021591973244147158,0.22153846153846152,0.10523076923076924,0.1280267558528428,0.3014046822742475
2025-04-04,229.844424028863,531.070724138395,143.973853676098,787.822964706554,542.066603172806,215.057287722304,327.255906897581,250.000811261521,384.969977996691,340.220491366291,3.61032028698583,567.796590181582,301.732846141744,0.021591973244147158,0.22153846153846152,0.10523076923076924,0.1280267558528428,0.3014046822742475
2025-04-05,207.26632496582,550.369844734301,143.974109011492,679.179670416642,69.3855781270345,540.561978602747,341.553467188029,246.538516864801,503.875682310113,356.854744456785,14.1501150176795,730.030075482445,314.047745651299,0.021591973244147158,0.22153846153846152,0.10523076923076924,0.1280267558528428,0.3014046822742475
2025-04-06,210.615152154044,571.83853613811,143.973317580876,645.889491572784,0.457160032145182,571.952269426676,331.843103906075,235.023220844183,537.507151940647,346.950958994065,17.5469087108024,800.332965166131,326.788131341498,0.021591973244147158,0.22153846153846152,0.10523076923076924,0.1280267558528428,0.3014046822742475
2025-04-07,202.666028551613,575.221479784834,143.970933569428,664.955393027771,0.65662529941135,596.345550176369,299.490665855028,237.711244672641,546.82133693061,280.520065893474,21.2163492658215,817.238921276806,328.572118697331,0.021591973244147158,0.22153846153846152,0.10523076923076924,0.1280267558528428,0.3014046822742475
2025-04-08,218.346520075593,579.717762567973,143.96949914046,699.281000863473,0.782218141004774,633.552511348606,260.411595930951,239.999377638591,549.21665349745,253.676523111942,22.7047437300232,778.585557061078,331.750984361057,0.021591973244147158,0.22153846153846152,0.10523076923076924,0.1280267558528428,0.3014046822742475
2025-04-09,216.157637148799,565.238532721757,143.981933555244,698.521587590154,0.675606329006619,632.751368189607,254.411351511897,240.70326577772,567.823682207303,265.470944679845,22.7094647688413,784.431249757661,322.101171208714,0.021591973244147158,0.22153846153846152,0.10523076923076924,0.1280267558528428,0.3014046822742475
2025-04-10,222.756127832393,561.217872030227,143.965143399814,718.041890430772,0.850986070760091,642.749230118589,237.456928881739,244.926586227773,549.059252705892,247.077389849663,23.101288710756,756.020033894097,317.862470137439,0.021591973244147158,0.22153846153846152,0.10523076923076924,0.1280267558528428,0.3014046822742475
2025-04-11,234.022254596897,520.520640897484,144.0248128553,774.271251877509,0.501407734171549,696.546898545781,257.330651224692,258.707072989664,482.527299128961,258.578810471962,27.9039429020681,616.87668528616,294.222034700669,0.021591973244147158,0.22153846153846152,0.10523076923076924,0.1280267558528428,0.3014046822742475
2025-04-12,234.02225459689672,520.520640897484,144.0248128553001,774.2712518775086,0.5014077341715495,696.5468985457808,257.3306512246924,258.7070729896636,482.5272991289605,258.57881047196236,27.903942902068117,616.8766852861602,294.22203470066853,0.021591973244147158,0.22153846153846152,0.10523076923076924,0.1280267558528428,0.3014046822742475
2025-04-13,243.09785026114,501.850899592916,143.972718354075,771.961766437404,0.412132854207357,665.137550562699,282.221500599946,270.000390052423,466.18737104031,293.150292596466,43.3109968277074,694.007521631302,280.777967026759,0.021591973244147158,0.22153846153846152,0.10523076923076924,0.1280267558528428,0.3014046822742475
2025-04-14,242.963054799834,526.367572594368,143.966306048491,733.234348631053,0.573661312197278,627.799241761903,281.93922232778,270.000564937933,484.031082225129,293.34869663435,41.1310083279468,694.482183616346,298.565225091545,0.021591973244147158,0.22153846153846152,0.10523076923076924,0.1280267558528428,0.3014046822742475
2025-04-15,248.541588002025,530.000504934596,143.975884520539,710.602400687778,0.539531695217556,607.356256134214,291.009108721062,276.99590475856,487.836135862901,303.087219937177,39.6818279362603,702.700212253166,298.720510098468,0.021591973244147158,0.22153846153846152,0.10523076923076924,0.1280267558528428,0.3014046822742475
2025-04-16,248.42524672725,540.973256769823,143.990507279444,667.858798202669,0.576103242323134,563.658531848371,308.534445110498,290.036340073939,493.180862897407,303.90292036686,38.7236650890066,710.623787675346,306.391584874871,0.021591973244147158,0.22153846153846152,0.10523076923076924,0.1280267558528428,0.3014046822742475
