date,Train_A_Raw_Crude_Flow,Train_B_Raw_Crude_Flow,Raw_Crude_Pump_Discharge_Flow,Rich_Sponge_Oil_Flash_Drum_Bottoms_to_CDU,Rich_Gas_Knockout_Drum_Liquid_to_CDU
1970-01-01 00:00:00.000000648,,1,,,
2025-06-01 00:00:00.000000000,1910.7809522715,1762.3851180653007,3649.7500225933127,11.928272374263184,0.6965873837471008
2025-06-02 00:00:00.000000000,1939.0539220870544,1790.6681475493222,3703.155395645292,11.9691984101944,0.6965873837471008
2025-06-03 00:00:00.000000000,1730.4237598736743,1574.8897787350127,3268.2160200559547,12.502339121285154,0.6965873837471008
2025-06-04 00:00:00.000000000,1288.4470405546513,1121.1637647028108,2335.507672946966,12.29645051802067,0.6965873837471008
2025-06-05 00:00:00.000000000,1283.3767599814635,1114.590276953338,2333.6436456077454,12.240950884382034,0.6965873837471008
2025-06-06 00:00:00.000000000,1249.148713898112,1087.1145080230274,2268.010206352955,12.086616100837059,0.6965873837471008
2025-06-07 00:00:00.000000000,1249.148713898112,1087.1145080230274,2268.010206352955,12.086616100837059,0.6965873837471008
2025-06-08 00:00:00.000000000,1122.4672962732386,957.1297143929536,1997.3789040859954,12.039114772306467,0.6965873837471008
2025-06-09 00:00:00.000000000,1197.8720072993526,1031.1288047143737,2146.317567730951,12.29051516911112,0.6965873837471008
2025-06-10 00:00:00.000000000,1316.288002173755,1147.1295105544477,2390.768947817282,12.094168042547137,0.6965873837471008
2025-06-11 00:00:00.000000000,1316.288002173755,1147.1295105544477,2390.768947817282,12.094168042547137,0.6965873837471008
2025-06-12 00:00:00.000000000,1282.9140625,1128.143310546875,2342.479248046875,12.12794303894043,0.6965873837471008
2025-06-13 00:00:00.000000000,1888.7601231194892,1799.6902374827823,3660.5367940471815,21.418987123933896,0.6965873837471008
2025-06-14 00:00:00.000000000,1888.7601231194892,1799.6902374827823,3660.5367940471815,21.418987123933896,0.6965873837471008
2025-06-15 00:00:00.000000000,1732.5910507258081,1622.0303972250558,3311.7449026955514,13.20446983789455,0.6965873837471008
2025-06-16 00:00:00.000000000,1556.0578278084447,1417.5530450620927,2925.6170319993926,11.691198489012134,0.6965873837471008
2025-06-17 00:00:00.000000000,1245.2192858751923,1085.1214093922574,2253.6327579219737,11.887758329503674,0.6965873837471008
2025-06-18 00:00:00.000000000,1128.5924711086698,963.9940160478111,2012.403568416436,12.339796295561307,0.6965873837471008
2025-06-19 00:00:00.000000000,936.9227272367802,806.1462307137895,1630.746832470783,11.16445934601068,0.6965873837471008
2025-06-20 00:00:00.000000000,911.8212062944549,782.1149115600247,1580.4903800529482,8.798427922887083,0.6965873837471008
2025-06-21 00:00:00.000000000,922.6887857759151,798.2415544223182,1603.6559630604736,9.204973312476532,0.6965873837471008
2025-06-22 00:00:00.000000000,1354.3650598957427,1251.7600699769935,2540.739038827647,19.43088360496839,0.6965873837471008
2025-06-23 00:00:00.000000000,1566.4113227499288,1461.1028942394419,2981.074481581937,19.295186045090706,0.6965873837471008
2025-06-24 00:00:00.000000000,1429.3718739124004,1304.9356717527448,2680.427209023432,19.880645807512778,0.6965873837471008
2025-06-25 00:00:00.000000000,1275.7970703654876,1126.2222163876218,2333.944367361392,20.146470662211076,0.6965873837471008
2025-06-26 00:00:00.000000000,1275.233438813567,1124.8973525812276,2321.4183020871333,21.30018347157292,0.6965873837471008
2025-06-27 00:00:00.000000000,1581.9165608101785,1457.9720963908783,2982.697224536702,21.33169793228982,0.6965873837471008
2025-06-28 00:00:00.000000000,1928.9110068406255,1782.0306616806731,3678.7378608354047,20.44342058743169,0.6965873837471008
2025-06-29 00:00:00.000000000,1932.7254046002379,1789.0498484374723,3685.8089765432787,19.712060194889816,0.6965873837471008
2025-06-30 00:00:00.000000000,1928.1659860094815,1785.2707094094185,3680.4092069202275,18.279530906499293,0.6965873837471008
