date,Light_Diesel_to_DHT_Unit_Flowrate,Total_Kerosene_Product_Flowrate,Kerosene_to_Light_Diesel_DHT_Flowrate,Total_Atmospheric_Residue_Flowrate,Atm_Residue_to_RFCC_Unit_Flowrate,Atm_Residue_to_Storage_Flowrate,Total_Heavy_Diesel_Product_Flowrate,Total_Light_Diesel_Product_Flowrate,Crude_Column_Naphtha_to_SGCU_Flowrate,Heavy_Diesel_to_MHC_Flowrate,Atm_Residue_to_Storage_EE1027_Flowrate,Total_Stabilized_Naphtha_Product_Flowrate,Jet_Fuel_Product_Train1_Flowrate,Blend_Yield_Gas & LPG,Blend_Yield_Kerosene,Blend_Yield_Light Diesel,Blend_Yield_Heavy Diesel,Blend_Yield_RCO
2025-01-17,249.08448837528934,398.242845280966,143.83539727627075,842.2646667620661,375.6445611857092,391.652273344817,330.87446129683883,328.1815509619518,535.349383831109,332.3716008156288,27.54360570604464,711.9648843477014,-9.56800628601896,0.02164705882352941,0.143,0.13597058823529412,0.13464705882352943,0.33955882352941175
2025-01-18,260.0420953533179,486.4618280073774,143.83680725210888,1036.1667706350274,500.0938815456117,485.87038226806897,386.53554580706026,398.83268836862976,641.0024914194287,362.3093887587433,20.221536844070886,852.1886042044204,-9.420003951036456,0.02164705882352941,0.143,0.13597058823529412,0.13464705882352943,0.33955882352941175
2025-01-19,248.52840388689958,376.6987711121612,143.85680857806543,937.1780035003936,265.15150037231444,532.9873727412019,301.08761452781397,385.42025677476164,518.8368115060764,256.0689945221003,49.35004908071981,754.7381450218269,-9.239645598111597,0.02164705882352941,0.143,0.13597058823529412,0.13464705882352943,0.33955882352941175
2025-01-20,360.16935107548466,500.0010895190569,143.86317244767957,1061.7617233660653,73.7921476727878,810.0898976006878,403.73638416051796,436.2809780406301,589.8974164393446,375.52222552655434,77.1273100772746,769.767664560495,-9.292297759460915,0.02164705882352941,0.143,0.13597058823529412,0.13464705882352943,0.33955882352941175
2025-01-21,344.06319125669125,507.0499660984009,143.85838157604647,1046.8629633493092,84.12847930603027,808.7305111890113,417.6251344880281,439.99744492580135,586.3063356054688,378.2017346245887,73.05257299150033,767.3903559938125,-9.306192568870705,0.02164705882352941,0.143,0.13597058823529412,0.13464705882352943,0.33955882352941175
2025-01-22,286.2098861024528,394.25409256656656,143.85820870111158,760.2424409092581,18.224078099530608,601.2827531892478,334.12897985985126,347.79990534867557,462.3463868159244,322.7017327718934,48.44978484604771,623.4395022484133,174.2547479261428,0.02164705882352941,0.143,0.13597058823529412,0.13464705882352943,0.33955882352941175
2025-01-23,214.74234910228589,312.92838099328543,143.86366643230446,601.3633593936491,0.322265625,459.6629756145562,281.2166955875651,279.9790388278168,378.0811534535048,234.21275854676028,42.25165597031292,514.4658921749416,298.2355423899026,0.02164705882352941,0.143,0.13597058823529412,0.13464705882352943,0.33955882352941175
2025-01-24,252.51301454354746,343.6144843698032,143.87492433316905,591.0354172886623,0.5890029761420356,454.00755715630424,280.32272390154804,275.7685422686665,369.12186733615454,296.37572843535025,39.194189436123274,504.0775802942982,327.7802200573112,0.02164705882352941,0.143,0.13597058823529412,0.13464705882352943,0.33955882352941175
2025-01-25,246.5254140020978,358.17673815740324,143.8577989464694,570.7090536228887,4.337211654324002,443.51880096675166,261.04623524576823,268.6127610083148,389.84339119710285,276.22097464819115,36.827677088799376,528.8537315399604,341.03135267844044,0.02164705882352941,0.143,0.13597058823529412,0.13464705882352943,0.33955882352941175
2025-01-26,245.42361478714554,347.71182196566167,143.8597139601905,579.1241034168144,0.322265625,443.239918145978,253.3928882074653,267.321768580259,402.31585508653427,267.82416745634674,45.87409790769254,523.7473898876243,331.78999013345754,0.02164705882352941,0.143,0.13597058823529412,0.13464705882352943,0.33955882352941175
2025-01-27,251.96995373643662,342.56026669243823,143.8642199398897,581.5497154538806,0.3457147474500868,439.83009893260817,256.9121714127604,274.9998404596693,395.3789950840929,271.61507386416037,48.484003884234234,526.5852193317892,315.1957726359136,0.02164705882352941,0.143,0.13597058823529412,0.13464705882352943,0.33955882352941175
2025-01-28,258.94012544722943,356.93507841164194,143.86341812624795,598.4375216783095,193.90883941277397,302.2366493818721,269.67093438765914,283.77538726526427,377.5498038026259,284.4886991222565,36.07324150323096,511.51315007068246,338.2892740184103,0.02164705882352941,0.143,0.13597058823529412,0.13464705882352943,0.33955882352941175
2025-01-29,254.9676227665654,359.2297219002197,143.87888453189282,625.6092010736069,464.0031936357297,114.50047209065755,282.28764020959926,279.03125848607215,396.5022794363064,298.39091818216053,11.841717448525232,512.1037884605121,342.8971406291881,0.02164705882352941,0.143,0.13597058823529412,0.13464705882352943,0.33955882352941175
2025-01-30,297.82897141547306,383.02138178961087,143.8742026507287,607.5333824097578,461.8305141703274,100.76896286734122,321.9697661006221,329.99919875688323,403.46630872477215,341.0335209150443,11.374555296353465,529.4252744324447,366.85194239973106,0.02164705882352941,0.143,0.13597058823529412,0.13464705882352943,0.33955882352941175
2025-01-31,309.37030225459347,437.1350384990369,143.8608979408196,641.796259968764,471.80978239000103,125.69353665861907,342.62482010326244,349.2028445833551,454.2152773961046,362.83937994533716,11.10234480145482,589.7760386033127,419.46179432529107,0.02164705882352941,0.143,0.13597058823529412,0.13464705882352943,0.33955882352941175
