date,Light_Diesel_to_DHT_Unit_Flowrate,Total_Kerosene_Product_Flowrate,Kerosene_to_Light_Diesel_DHT_Flowrate,Total_Atmospheric_Residue_Flowrate,Atm_Residue_to_RFCC_Unit_Flowrate,Atm_Residue_to_Storage_Flowrate,Total_Heavy_Diesel_Product_Flowrate,Total_Light_Diesel_Product_Flowrate,Crude_Column_Naphtha_to_SGCU_Flowrate,Heavy_Diesel_to_MHC_Flowrate,Atm_Residue_to_Storage_EE1027_Flowrate,Total_Stabilized_Naphtha_Product_Flowrate,Jet_Fuel_Product_Train1_Flowrate,Blend_Yield_Gas & LPG,Blend_Yield_Kerosene,Blend_Yield_Light Diesel,Blend_Yield_Heavy Diesel,Blend_Yield_RCO
2025-02-11,239.29138470088253,490.54943005219616,143.84641504590084,819.2841224683765,563.0502045162627,201.46093595757378,508.49525602430555,471.7520844649662,675.9016958620876,493.9195248551128,12.888092396390448,900.2490552856723,462.33400936931315,0.023130434782608695,0.15343478260869564,0.1291304347826087,0.15143478260869564,0.31178260869565216
2025-02-12,275.3143116780599,519.9919662546531,143.86124138138106,812.866398556336,401.7284571872306,320.6540304388654,482.22887236617476,458.2099832405638,675.691405559082,469.92701369328785,32.2198699359463,914.3054192520857,492.7895716798002,0.023130434782608695,0.15343478260869564,0.1291304347826087,0.15143478260869564,0.31178260869565216
2025-02-13,285.1026864612268,516.939078845078,143.8671610425641,796.0796566639929,468.3080327935129,286.13264367314093,453.55577809606484,392.8069756706915,756.5673023185221,417.8080726803554,9.22592514312436,1053.423188323143,400.25808244014553,0.023130434782608695,0.15343478260869564,0.1291304347826087,0.15143478260869564,0.31178260869565216
2025-02-14,285.1026864612268,516.939078845078,143.8671610425641,796.0796566639929,468.3080327935129,286.13264367314093,453.55577809606484,392.8069756706915,756.5673023185221,417.8080726803554,9.22592514312436,1053.423188323143,400.25808244014553,0.023130434782608695,0.15343478260869564,0.1291304347826087,0.15143478260869564,0.31178260869565216
2025-02-15,246.46911789496528,525.5873768765092,143.8685147048573,812.5971832647708,504.8844058166534,268.0829671062554,498.2374462536169,409.1963612630235,659.3560668693034,517.4480953870473,8.490118408406037,916.5379266267172,462.57014532847825,0.023130434782608695,0.15343478260869564,0.1291304347826087,0.15143478260869564,0.31178260869565216
2025-02-16,280.649123745298,514.705531133906,143.87026580050798,817.9158649487983,514.2957532694496,265.47456433779115,510.41973951967594,400.9426844260683,642.4548325062392,423.7383390384421,7.823625722337158,875.5686364297721,425.8162797120652,0.023130434782608695,0.15343478260869564,0.1291304347826087,0.15143478260869564,0.31178260869565216
2025-02-17,267.64584206127023,528.1253464517608,143.86830124455628,826.3186283651845,519.0735727054189,269.898223149188,505.48327678486356,430.0968440254923,704.8006999536133,529.104023669531,8.823412634216666,975.0757233281034,469.6845732066328,0.023130434782608695,0.15343478260869564,0.1291304347826087,0.15143478260869564,0.31178260869565216
2025-02-18,295.2777886407697,550.974711022235,143.87263276099767,796.8948127685343,539.8243124406599,217.98104150761358,500.4640169067291,427.87210903905225,718.3815757467991,500.9813493028864,7.51884662244567,996.1328866869437,478.26730348264584,0.023130434782608695,0.15343478260869564,0.1291304347826087,0.15143478260869564,0.31178260869565216
2025-02-19,309.464402104673,441.58267975364083,143.8639123696547,648.7724697109661,426.5300804500998,177.21391764725297,366.3130683535157,347.48289362897094,571.150025933431,384.85441032874456,6.696354739730901,796.6171176613221,410.38037790308846,0.023130434782608695,0.15343478260869564,0.1291304347826087,0.15143478260869564,0.31178260869565216
2025-02-20,288.7616747428385,389.9973828040426,143.86657682084106,607.8662608778455,437.9347428863516,123.02944929144965,297.49919308381186,320.00377510391485,524.6413082877605,316.8255380725647,6.346409642119406,721.6297954646486,374.5045573404122,0.023130434782608695,0.15343478260869564,0.1291304347826087,0.15143478260869564,0.31178260869565216
2025-02-21,308.51783639341,397.18204085431853,143.88455071802588,640.0761517792658,475.5622866509343,118.7297451602738,316.3308866821872,342.8034299845974,525.7874412299262,337.5840198661694,5.737087006304243,715.1846371620036,383.0646381441558,0.023130434782608695,0.15343478260869564,0.1291304347826087,0.15143478260869564,0.31178260869565216
2025-02-22,282.9258645158782,444.3351893751923,143.8739383736358,724.6234889002118,438.57766112603264,221.41776624782986,396.7142571735271,383.9193927169259,558.3068128477647,348.87909470903884,16.441783483516602,751.2606523359331,458.5354470159771,0.023130434782608695,0.15343478260869564,0.1291304347826087,0.15143478260869564,0.31178260869565216
2025-02-23,251.06411457157841,407.06587115584273,143.9498553377735,630.877020557521,301.7169000756158,177.73087280300564,382.8351627545791,344.96504723092505,511.66585850341795,398.4794494341491,48.8827106041817,701.8186763521852,474.60178643170264,0.023130434782608695,0.15343478260869564,0.1291304347826087,0.15143478260869564,0.31178260869565216
2025-02-24,277.01405790418835,368.1541660441432,143.91126371533534,566.7563736823195,400.3921783650731,88.83000365121347,319.15862656077474,306.5801245416519,466.80432781629776,340.40104744232934,19.062535102816536,652.2820693740352,425.7350398972202,0.023130434782608695,0.15343478260869564,0.1291304347826087,0.15143478260869564,0.31178260869565216
2025-02-25,254.0470523272931,377.6970181699169,143.89322613246063,608.2770148168887,341.80704931776427,193.49124306482386,271.2161040011688,279.3020264737417,451.98281927571617,288.3188378984333,19.4221656254468,628.3407667531396,437.6829168010502,0.023130434782608695,0.15343478260869564,0.1291304347826087,0.15143478260869564,0.31178260869565216
2025-02-26,244.9390446657986,367.1922789579068,143.90683434676245,661.509612318456,354.27412840813406,208.81824949892396,279.97313912119176,269.5152781931661,477.23275563096786,297.7748659912947,31.83935478373119,656.8186537864954,423.09781159146877,0.023130434782608695,0.15343478260869564,0.1291304347826087,0.15143478260869564,0.31178260869565216
2025-02-27,291.6480323177083,423.0132210641056,143.92785638015118,683.4001767301622,430.0216231611447,164.67897221991646,389.01304196616076,364.31513918093657,541.4371961783854,400.8118685550013,25.81492439463927,745.1196760289445,459.16534690322504,0.023130434782608695,0.15343478260869564,0.1291304347826087,0.15143478260869564,0.31178260869565216
2025-02-28,326.60331949851707,502.7808108509974,143.92160509428382,756.6449530697108,560.8213132507335,137.8737894148763,458.66364679705976,430.1502293674985,631.0439945705838,485.3495691479024,13.895807287781539,852.498632637567,562.0833285340884,0.023130434782608695,0.15343478260869564,0.1291304347826087,0.15143478260869564,0.31178260869565216
