blend_id,API,Sulphur,crude_AGB,crude_BOL,crude_CJB,crude_WCD,crude_QUI,crude_AME,crude_FOR,crude_ABO,crude_OK2,crude_ESC,crude_BOC,crude_BRL,crude_AKP,crude_ASC,crude_Total,crude_Gas & LPG,crude_Naptha ,crude_Kerosene,crude_Light Diesel,crude_Heavy Diesel,crude_RCO
CB11,40.7,0.1,0.0,0.13899999999999998,0.0,0.08833333333333333,0.0,0.105,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.3333333333333333,0.007333333333333333,0.08433333333333333,0.06,0.04699999999999999,0.034666666666666665,0.09999999999999999
CB12,41.4,0.1,0.0266844563042028,0.1667778519012675,0.0,0.13008672448298866,0.0,0.0066711140760507,0.0,0.0,0.0,0.0,0.0,0.0,0.00333555703802535,0.0,0.3332221480987325,0.006337558372248165,0.08605737158105403,0.0600400266844563,0.0456971314209473,0.03402268178785857,0.1010673782521681
CB13,41.2,0.1,0.0006666666666666666,0.13466666666666668,0.0,0.18933333333333333,0.0,0.0,0.0,0.0,0.002,0.005,0.0016666666666666668,0.0,0.0,0.0,0.3333333333333333,0.005666666666666667,0.084,0.05933333333333333,0.044333333333333336,0.03366666666666667,0.10633333333333334
CB14,40.3,0.1,0.0013328890369876708,0.17060979673442186,0.0,0.13662112629123624,0.0,0.0,0.0,0.0,0.003332222592469177,0.01299566811062979,0.0,0.00866377874041986,0.0,0.0,0.33322225924691773,0.005331556147950683,0.08397200933022327,0.05898033988670443,0.04565144951682773,0.03432189270243252,0.10496501166277908
CB15,39.5,0.1,0.00133422281521014,0.1344229486324216,0.0,0.1390927284856571,0.0,0.0,0.0,0.0,0.00400266844563042,0.05470313542361574,0.0,0.0,0.0,0.0,0.3332221480987325,0.0050033355570380245,0.07838559039359572,0.05803869246164108,0.046030687124749836,0.03502334889926617,0.11074049366244162
CB16,38.7,0.1,0.001001001001001001,0.11177844511177845,0.0,0.1307974641307975,0.0,0.0,0.0,0.0,0.004004004004004004,0.08575241908575243,0.0,0.0,0.0,0.0,0.33333333333333337,0.0046713380046713385,0.07407407407407408,0.05739072405739072,0.046379713046379716,0.036036036036036036,0.11478144811478144
CB17,38.8,0.1,0.001,0.11133333333333334,0.0,0.131,0.0,0.0,0.0,0.0,0.007,0.083,0.0,0.0,0.0,0.0,0.3333333333333333,0.005,0.07433333333333333,0.057333333333333326,0.04633333333333334,0.036,0.11433333333333334
CB18,39.3,0.1,0.0,0.102,0.0,0.15366666666666667,0.0,0.0,0.0,0.0,0.0023333333333333335,0.07533333333333334,0.0,0.0,0.0,0.0,0.3333333333333333,0.005,0.075,0.057666666666666665,0.046000000000000006,0.035666666666666666,0.114
CB19,39.0,0.1,0.0,0.102,0.0,0.14733333333333334,0.0,0.0,0.0,0.0,0.0026666666666666666,0.08133333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.005,0.07433333333333333,0.057333333333333326,0.046000000000000006,0.036,0.11466666666666665
CB20,38.4,0.1,0.0013324450366422385,0.13424383744170554,0.0,0.13890739506995337,0.0,0.0,0.0,0.0,0.003997335109926716,0.05463024650233179,0.0,0.0,0.0,0.0,0.3334443704197202,0.004663557628247835,0.07161892071952032,0.05762824783477682,0.04696868754163891,0.036975349766822124,0.11558960692871419
CB21,38.2,0.1,0.0,0.09836612204068022,0.0,0.11703901300433477,0.0,0.0,0.0,0.0,0.00266755585195065,0.09369789929976659,0.0,0.022007335778592863,0.0,0.0,0.3331110370123374,0.004668222740913637,0.07169056352117371,0.057352450816938974,0.0470156718906302,0.03701233744581527,0.11537179059686561
CB22,38.1,0.1,0.0,0.0726552179656539,0.0,0.12549537648612946,0.0,0.0,0.0,0.0,0.0033025099075297227,0.11228533685601058,0.0,0.016512549537648614,0.0,0.0,0.33487450462351387,0.004623513870541612,0.06935270805812417,0.06274768824306473,0.042932628797886396,0.042932628797886396,0.11228533685601058
